customer_tweet_id,customer_tweet,customer_created_at,customer_in_response_to_tweet_id,brand_reply_id,brand_reply,brand_created_at,has_link,customer_tweet_clean,brand_reply_clean
471609,"Havent selfied in awhile. ...Eh.

Mildly concerned because my package from Amazon is late, but… https://t.co/9BYbDGhfD5",Fri Dec 01 08:28:29 +0000 2017,,471607,@227297 Oh no! Sorry to hear that. What was the estimated delivery date for your order?^PJ,Fri Dec 01 08:31:54 +0000 2017,False,"Havent selfied in awhile. ...Eh. Mildly concerned because my package from Amazon is late, but… <URL>",Oh no! Sorry to hear that. What was the estimated delivery date for your order?^PJ
2981058,@115821 @14249 hi friends I need help and can’t get any online so twitter is my last hope!,Thu Nov 30 04:24:11 +0000 2017,,2981056,"@822210 We're happy to help in any way we can! Without providing personal account information, can you tell us more about how we can help? ^ML",Thu Nov 30 04:32:06 +0000 2017,False,hi friends I need help and can’t get any online so twitter is my last hope!,"We're happy to help in any way we can! Without providing personal account information, can you tell us more about how we can help? ^ML"
1661464,"@AmazonHelp @67239 
When can I return the product??? https://t.co/MMJxq3WNhf",Mon Nov 06 08:25:17 +0000 2017,,1661462,@441794 We're working on this and will get back to you as soon as we have an update. Appreciate your patience. ^PS,Mon Nov 06 08:51:00 +0000 2017,False,When can I return the product??? <URL>,We're working on this and will get back to you as soon as we have an update. Appreciate your patience. ^PS
957569,@115850 @115821 Will you reply my query on order no 407-3578652-0423541 ? Lately I am experiencing issues with your service.,Mon Oct 16 13:09:21 +0000 2017,,957568,@347203 Apologies for the same. Kindly connect with us here:https://t.co/vlvfJr4nN9 and we'll get this checked for you. ^PB,Mon Oct 16 13:35:57 +0000 2017,True,Will you reply my query on order no <PHONE> ? Lately I am experiencing issues with your service.,Apologies for the same. Kindly connect with us here:<URL> and we'll get this checked for you. ^PB
99829,@115830 please tell your delivery drivers not to open my front door and put the parcel in my house !!,Thu Nov 30 17:02:26 +0000 2017,,99828,"@137858 Hi, we'd like to look into this. Please fill out this secure form from a non-mobile device: https://t.co/tkLCr7DNil ^HS",Thu Nov 30 17:25:00 +0000 2017,True,please tell your delivery drivers not to open my front door and put the parcel in my house !!,"Hi, we'd like to look into this. Please fill out this secure form from a non-mobile device: <URL> ^HS"
2252908,"@AmazonHelp Amazon Logistics keeps delivering my packages to the same number house, one street over. I like getting to know my neighbors - but I like my packages more!",Fri Nov 10 21:03:00 +0000 2017,,2252906,@656312 I'm sorry this keeps happening! We'd like to have our Logistics team investigate this. Please send us your order details here: https://t.co/qMKdbjGPrc ^MB,Fri Nov 10 21:08:39 +0000 2017,True,"Amazon Logistics keeps delivering my packages to the same number house, one street over. I like getting to know my neighbors - but I like my packages more!",I'm sorry this keeps happening! We'd like to have our Logistics team investigate this. Please send us your order details here: <URL> ^MB
114434,@AmazonHelp thank you for loosing my bottle of whisky! Please explain how your drivers could not find my house exactly??,Thu Nov 23 20:56:43 +0000 2017,,114432,"@141438 I'm sorry for the frustration! We're available to look into this with you. At your convenience, please reach us via phone or chat here: https://t.co/oGDklGgbCZ ^SJ",Thu Nov 23 21:07:00 +0000 2017,True,thank you for loosing my bottle of whisky! Please explain how your drivers could not find my house exactly??,"I'm sorry for the frustration! We're available to look into this with you. At your convenience, please reach us via phone or chat here: <URL> ^SJ"
2269356,"@115850 I have placed an order and from last 4 days my product is not been delivered to me, I have called Amazon's customer service they said that there will be updates later on but no update till now, It's so disappointing from amazon.",Sat Nov 11 09:34:04 +0000 2017,,2269354,@660364 Sorry for the trouble. Could you confirm if we happened to miss the estimated delivery date as mentioned here: https://t.co/ykWpCt0ely ? ^KA,Sat Nov 11 09:58:49 +0000 2017,True,"I have placed an order and from last 4 days my product is not been delivered to me, I have called Amazon's customer service they said that there will be updates later on but no update till now, It's so disappointing from amazon.",Sorry for the trouble. Could you confirm if we happened to miss the estimated delivery date as mentioned here: <URL> ? ^KA
227033,@115850 : I have demanded a replacement on 26th sept but nothing is happening from ur end. Can you please explain why?,Thu Oct 05 07:33:00 +0000 2017,,227030,@169973 We will not be to access your account details over social platform. Let us know if you have already provided the details? ^SB,Thu Oct 05 07:41:31 +0000 2017,False,: I have demanded a replacement on 26th sept but nothing is happening from ur end. Can you please explain why?,We will not be to access your account details over social platform. Let us know if you have already provided the details? ^SB
1314646,Several calls to customer care apprx 3 months waited but still Not getting refund 499 from @115850 #AmazonIndia __email__,Fri Oct 27 07:12:29 +0000 2017,,1314645,"@427129 Please don't provide your account details,we consider it to be personal information. Our page is visible to the public. 2/2^SC",Fri Oct 27 07:20:00 +0000 2017,False,Several calls to customer care apprx 3 months waited but still Not getting refund 499 from #AmazonIndia __email__,"Please don't provide your account details,we consider it to be personal information. Our page is visible to the public. 2/2^SC"
1398068,So @AmazonHelp @115830 and @445121 send a fake replacement product and despite claims of 24/7 care - no response from either - #fraud,Sat Oct 28 15:46:45 +0000 2017,,1398065,@445120 Hi! Let us look into this matter. Please contact us by phone or chat here: https://t.co/JzP7hlA23B ^DA,Sat Oct 28 15:52:00 +0000 2017,True,So and send a fake replacement product and despite claims of 24/7 care - no response from either - #fraud,Hi! Let us look into this matter. Please contact us by phone or chat here: <URL> ^DA
1136618,"i just ordered a book off @115821 for 9 pounds and its comes THIS EVENING a FREE same day delivery, mate im seriously impressed!!!",Tue Oct 24 09:28:06 +0000 2017,,1136617,@387764 Glad to hear it Stuart. Enjoy your book. :) ^NV,Tue Oct 24 09:29:56 +0000 2017,False,"i just ordered a book off for 9 pounds and its comes THIS EVENING a FREE same day delivery, mate im seriously impressed!!!",Glad to hear it Stuart. Enjoy your book. :) ^NV
1313450,@115821 why do I pay for amazon prime if it still takes more than 2 days for me to get my items?,Fri Oct 27 06:41:54 +0000 2017,,1313448,@426860 Sorry to hear this. Do you have a current order that you are currently waiting on? We'd like to help. ^PK,Fri Oct 27 06:48:23 +0000 2017,False,why do I pay for amazon prime if it still takes more than 2 days for me to get my items?,Sorry to hear this. Do you have a current order that you are currently waiting on? We'd like to help. ^PK
2386035,@115850 @115821 My Card details listed on Amazon got compromised and there has been fraudulent transactions. Response from your customer care has been pathetic. Can someone get in touch and resolve the issue ? Till then I am holding all my purchases!,Fri Oct 20 10:09:08 +0000 2017,,2386034,@687656 I’m sorry about the hassle. Please drop in your details here:  https://t.co/GIJyeYqKE0 We will look into it. ^SB,Fri Oct 20 10:13:18 +0000 2017,True,My Card details listed on Amazon got compromised and there has been fraudulent transactions. Response from your customer care has been pathetic. Can someone get in touch and resolve the issue ? Till then I am holding all my purchases!,I’m sorry about the hassle. Please drop in your details here: <URL> We will look into it. ^SB
2959931,@115821 EXTREAMLY impressed with how amazing your customer service is! 5 stars! ⭐️⭐️⭐️⭐️⭐️,Wed Nov 29 20:24:05 +0000 2017,,2959930,"@117134 😃 Thanks so much for the shout-out, Kevin! You 🤘 ^WJ",Wed Nov 29 20:29:00 +0000 2017,False,EXTREAMLY impressed with how amazing your customer service is! 5 stars! ⭐️⭐️⭐️⭐️⭐️,"😃 Thanks so much for the shout-out, Kevin! You 🤘 ^WJ"
2680827,@115821 unacceptable! Ordered costume for child last week and paid for 1 day shipping and got email this morning that the delivery date move,Tue Oct 31 15:37:06 +0000 2017,,2680824,@754211 Sorry to hear that!  If you want to return the item you can do so from here:  https://t.co/WilTv0wERV Who was the carrier? ^CH,Tue Oct 31 15:53:35 +0000 2017,True,unacceptable! Ordered costume for child last week and paid for 1 day shipping and got email this morning that the delivery date move,Sorry to hear that! If you want to return the item you can do so from here: <URL> Who was the carrier? ^CH
1044383,"Hi @145910 I have made a service purchase with @115850 India they haven't given me a invoice, and no details of GST paid is displayed",Sat Oct 14 18:38:39 +0000 2017,,1044382,"@366946 accounts will receive tax credit invoices with GSTIN #. For additional details, please refer: here https://t.co/e2wlSPZXGR. 2/2 ^NK",Sat Oct 14 19:18:00 +0000 2017,True,"Hi I have made a service purchase with India they haven't given me a invoice, and no details of GST paid is displayed","accounts will receive tax credit invoices with GSTIN #. For additional details, please refer: here <URL> 2/2 ^NK"
365634,@AmazonHelp I can’t register my kindle. Had to deregister it and now it’s saying my account email/password not recognised. Help!!!!!,Sun Oct 08 19:47:32 +0000 2017,,365633,@202609 We'd like to try some real-time troubleshooting steps. Please contact us here: https://t.co/JzP7hlA23B via phone or chat. ^KH,Sun Oct 08 20:07:29 +0000 2017,True,I can’t register my kindle. Had to deregister it and now it’s saying my account email/password not recognised. Help!!!!!,We'd like to try some real-time troubleshooting steps. Please contact us here: <URL> via phone or chat. ^KH
1326952,Been on hold with @115821 customer service for 45 mins for $ they never refunded me...because THIS IS HOW I WANT TO SPEND MY SATURDAY.,Sat Nov 25 20:55:38 +0000 2017,,1326951,"@429601 I'm sorry for the long phone time! Without posting personal or account information, could you tell us a little more about this refund? We'd like to help in any way possible. ^BL",Sat Nov 25 20:58:27 +0000 2017,False,Been on hold with customer service for 45 mins for $ they never refunded me...because THIS IS HOW I WANT TO SPEND MY SATURDAY.,"I'm sorry for the long phone time! Without posting personal or account information, could you tell us a little more about this refund? We'd like to help in any way possible. ^BL"
907032,@AmazonHelp I preordered an Xbox One X when preorders went live. Any update on when the ship date will be updated? It launches in 3 weeks.,Sat Oct 21 01:14:26 +0000 2017,,907031,"@329367 As soon as we have the delivery date selected, we will update you via e-mail. Please keep us posted.  ^AG",Sat Oct 21 02:09:30 +0000 2017,False,I preordered an Xbox One X when preorders went live. Any update on when the ship date will be updated? It launches in 3 weeks.,"As soon as we have the delivery date selected, we will update you via e-mail. Please keep us posted. ^AG"
561700,"Thought my disabled wife could rely on @115821 for important purchases, but apparently guaranteed delivery doesn't mean what it used to.",Sat Dec 02 22:33:02 +0000 2017,,561699,"@251443 I'm sorry to hear we've let you down! Without providing personal information, could you please tell us what's happening? Thanks! ^SW",Sat Dec 02 22:44:30 +0000 2017,False,"Thought my disabled wife could rely on for important purchases, but apparently guaranteed delivery doesn't mean what it used to.","I'm sorry to hear we've let you down! Without providing personal information, could you please tell us what's happening? Thanks! ^SW"
